order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
ITEM-EE48E5A4,ORD-0E908315,PROD-BDE1F7B5,4,16.76,0.0,67.04
ITEM-461240B7,ORD-9F5BCD6A,PROD-823FA26B,3,280.96,15,716.45
ITEM-0AD0A92B,ORD-9F5BCD6A,PROD-C9395F2B,1,69.45,20,55.56
ITEM-26098AEA,ORD-84E1C16E,PROD-9A3C6EF2,1,1198.51,0.0,1198.51
ITEM-DED2E233,ORD-84E1C16E,PROD-7F2B92E1,4,77.24,25,231.72
ITEM-950A3692,ORD-57800280,PROD-F2FDE149,2,148.48,0.0,296.96
ITEM-28D36101,ORD-57800280,PROD-DFE64E7E,2,35.45,0.0,70.9
ITEM-1EC6438E,ORD-972FFB1D,PROD-397C46BB,1,20.44,0.0,20.44
ITEM-E64A53AB,ORD-972FFB1D,PROD-7F2B92E1,2,77.24,0.0,154.48
ITEM-09CA1507,ORD-972FFB1D,PROD-A98B1D92,4,102.3,0.0,409.2
ITEM-52C094AB,ORD-972FFB1D,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-0C340B26,ORD-972FFB1D,PROD-F1C4B800,3,125.2,0.0,375.6
ITEM-6010CF07,ORD-87029D95,PROD-E17CC68E,4,18.26,0.0,73.04
ITEM-ECFFE93C,ORD-87029D95,PROD-347ABD3E,1,23.45,0.0,23.45
ITEM-0C72C041,ORD-92D2B2B5,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-2780856D,ORD-92D2B2B5,PROD-B38720E3,1,1489.7,0.0,1489.7
ITEM-4EE652FC,ORD-FCA22E86,PROD-FF175AE2,1,213.32,0.0,213.32
ITEM-0B2F2F60,ORD-FCA22E86,PROD-F1C4B800,4,125.2,0.0,500.8
ITEM-B19BD24F,ORD-087C129C,PROD-C82F1F58,2,592.19,0.0,1184.38
ITEM-15B8EBDC,ORD-087C129C,PROD-97FDA2F9,1,205.78,0.0,205.78
ITEM-87354928,ORD-087C129C,PROD-F2FDE149,1,148.48,15,126.21
ITEM-0BEEF6DD,ORD-087C129C,PROD-E0627114,3,51.32,0.0,153.96
ITEM-E2C3A369,ORD-087C129C,PROD-BDE1F7B5,3,16.76,0.0,50.28
ITEM-C1FE0AA1,ORD-A4872298,PROD-E78EF677,1,324.56,0.0,324.56
ITEM-B0263EEB,ORD-0D0ECEA8,PROD-E17CC68E,1,18.26,25,13.7
ITEM-EF9FBC47,ORD-0D0ECEA8,PROD-A5464934,1,740.63,0.0,740.63
ITEM-D32A66E8,ORD-836E1A0F,PROD-41AB2D84,2,50.22,0.0,100.44
ITEM-E948BC41,ORD-3A322E77,PROD-D294A987,2,58.75,0.0,117.5
ITEM-38EA56D7,ORD-3A322E77,PROD-B38720E3,5,1489.7,0.0,7448.5
ITEM-F1FB8CF4,ORD-740E8F6B,PROD-88D1702C,3,25.59,0.0,76.77
ITEM-AA0548F5,ORD-740E8F6B,PROD-2B692296,1,57.08,0.0,57.08
ITEM-69FE0241,ORD-740E8F6B,PROD-2A10FCA1,2,20.98,0.0,41.96
ITEM-8B588D31,ORD-740E8F6B,PROD-F0A79D30,1,103.31,0.0,103.31
ITEM-EBD297A5,ORD-8138A8BE,PROD-DFE64E7E,3,35.45,0.0,106.35
ITEM-556BD25D,ORD-8138A8BE,PROD-BDE1F7B5,1,16.76,0.0,16.76
ITEM-07655C99,ORD-8138A8BE,PROD-299FD214,1,149.7,0.0,149.7
ITEM-7FE347B2,ORD-2B953717,PROD-A767940F,1,20.09,0.0,20.09
ITEM-D4DC5F6B,ORD-8F0FB48F,PROD-D294A987,1,58.75,0.0,58.75
ITEM-68E84E3A,ORD-8F0FB48F,PROD-EF018219,1,239.56,0.0,239.56
ITEM-029D73BD,ORD-0ECCE4F6,PROD-F54E29A3,4,1252.78,5,4760.56
ITEM-ED1752FF,ORD-0ECCE4F6,PROD-D14AB91D,1,529.14,0.0,529.14
ITEM-AA9A749A,ORD-0ECCE4F6,PROD-B2C4B6DA,1,56.21,0.0,56.21
ITEM-FF032AE0,ORD-0ECCE4F6,PROD-CF197926,1,111.28,0.0,111.28
ITEM-DEF8D638,ORD-A269F736,PROD-7F2B92E1,3,77.24,0.0,231.72
ITEM-8561EFB3,ORD-6DBD8CCD,PROD-38D3278C,3,1451.92,0.0,4355.76
ITEM-D922D1C5,ORD-5E2AE922,PROD-4FA91F9F,1,438.42,0.0,438.42
ITEM-07FB73FF,ORD-5E2AE922,PROD-B04A64B5,1,94.34,20,75.47
ITEM-30104CA0,ORD-5E2AE922,PROD-8594B902,2,212.65,0.0,425.3
ITEM-DBDC2EA4,ORD-5E2AE922,PROD-347ABD3E,5,23.45,0.0,117.25
ITEM-4CE48D44,ORD-58067C5F,PROD-66A60E75,2,31.46,0.0,62.92
ITEM-4D57D702,ORD-58067C5F,PROD-781224A5,2,48.32,5,91.81
ITEM-1AC823D8,ORD-58067C5F,PROD-299FD214,3,149.7,0.0,449.1
ITEM-AE3916DA,ORD-58067C5F,PROD-E306E605,1,1335.92,5,1269.12
ITEM-F20B85A9,ORD-5D5A2B37,PROD-8FCC0F14,3,840.6,0.0,2521.8
ITEM-8F580598,ORD-5D5A2B37,PROD-97FA7D52,3,60.09,0.0,180.27
ITEM-A378594C,ORD-5D5A2B37,PROD-29E2831C,3,1170.09,5,3334.76
ITEM-D798E532,ORD-5D5A2B37,PROD-97FDA2F9,1,205.78,0.0,205.78
ITEM-6D42D6D3,ORD-DFD23E7D,PROD-85FFB6E9,1,56.04,0.0,56.04
ITEM-9055260A,ORD-2790554B,PROD-88D1702C,3,25.59,0.0,76.77
ITEM-B3EDA958,ORD-2790554B,PROD-2D3C47A3,1,290.63,0.0,290.63
ITEM-14B5722C,ORD-2790554B,PROD-BB6E77BC,2,475.98,25,713.97
ITEM-08CB6750,ORD-2790554B,PROD-1E5E1765,5,82.04,0.0,410.2
ITEM-496BAD23,ORD-4902C4FA,PROD-A5AD4138,1,170.39,10,153.35
ITEM-AAC9FB94,ORD-4902C4FA,PROD-3C3FC714,2,9.31,0.0,18.62
ITEM-9401267D,ORD-4902C4FA,PROD-7950F8D2,2,398.64,0.0,797.28
ITEM-DA94E3C8,ORD-BAA82608,PROD-B664C69B,2,21.83,0.0,43.66
ITEM-C0828A2F,ORD-BAA82608,PROD-66A60E75,2,31.46,0.0,62.92
ITEM-43110CDE,ORD-3009DF7B,PROD-F10DFED1,2,92.53,0.0,185.06
ITEM-30D1F85D,ORD-3009DF7B,PROD-78A11418,2,23.93,0.0,47.86
ITEM-F5C06054,ORD-3009DF7B,PROD-D294A987,1,58.75,0.0,58.75
ITEM-52DFBC4D,ORD-3009DF7B,PROD-77A3CC06,4,225.49,0.0,901.96
ITEM-E86F6EF3,ORD-86116749,PROD-97FA7D52,1,60.09,10,54.08
ITEM-37297998,ORD-86116749,PROD-7F2B92E1,2,77.24,0.0,154.48
ITEM-7AA6EF08,ORD-33293DEE,PROD-B3F77380,2,16.42,5,31.2
ITEM-9393029F,ORD-33293DEE,PROD-574EA830,1,725.49,25,544.12
ITEM-EC5B0E86,ORD-33293DEE,PROD-78F57A58,4,67.3,0.0,269.2
ITEM-F9981BAC,ORD-5E4668D4,PROD-4FA91F9F,2,438.42,0.0,876.84
ITEM-77667CED,ORD-5E4668D4,PROD-8FCC0F14,2,840.6,0.0,1681.2
ITEM-E2DEAEA0,ORD-68E791AA,PROD-F1C4B800,4,125.2,0.0,500.8
ITEM-AA3C8113,ORD-68E791AA,PROD-B664C69B,1,21.83,0.0,21.83
ITEM-36F278F4,ORD-68E791AA,PROD-E0627114,1,51.32,0.0,51.32
ITEM-2814E27E,ORD-68E791AA,PROD-4104AA70,1,75.09,20,60.07
ITEM-754ACFB8,ORD-A89AD935,PROD-2E29F89D,2,28.15,0.0,56.3
ITEM-EA1A2B68,ORD-A89AD935,PROD-C9C066B8,1,187.53,0.0,187.53
ITEM-1AB16D97,ORD-7C63550A,PROD-AB53D36E,2,84.35,0.0,168.7
ITEM-00354C02,ORD-58F8FC98,PROD-7950F8D2,4,398.64,0.0,1594.56
ITEM-6626CD94,ORD-58F8FC98,PROD-4FA91F9F,1,438.42,5,416.5
ITEM-195AB230,ORD-58F8FC98,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-44D7D1F2,ORD-EF9BD37C,PROD-78A11418,1,23.93,0.0,23.93
ITEM-BF0AC4C2,ORD-EF9BD37C,PROD-7C426997,2,68.0,0.0,136.0
ITEM-5989D8D7,ORD-EF9BD37C,PROD-B04A64B5,3,94.34,0.0,283.02
ITEM-13CF1898,ORD-EF9BD37C,PROD-574EA830,1,725.49,0.0,725.49
ITEM-2941DB1A,ORD-C5D27CA4,PROD-FF175AE2,2,213.32,0.0,426.64
ITEM-592FFD8B,ORD-E7768674,PROD-7F2B92E1,1,77.24,0.0,77.24
ITEM-1C5F2EFA,ORD-E7768674,PROD-D6FAEAEA,3,668.63,0.0,2005.89
ITEM-C6DE12E4,ORD-E7768674,PROD-E84D44D3,2,322.52,0.0,645.04
ITEM-C1423194,ORD-E7768674,PROD-D14AB91D,1,529.14,0.0,529.14
ITEM-D8CE866F,ORD-E7768674,PROD-2E29F89D,1,28.15,0.0,28.15
ITEM-23E1049A,ORD-0426687C,PROD-BDE1F7B5,2,16.76,5,31.84
ITEM-0F84804D,ORD-2E163152,PROD-5F07BD72,3,19.25,5,54.86
ITEM-CA6D95AA,ORD-2E163152,PROD-E17CC68E,2,18.26,0.0,36.52
ITEM-6517773B,ORD-2E163152,PROD-17AAC98F,1,44.5,20,35.6
ITEM-F19C1737,ORD-2E163152,PROD-78A11418,1,23.93,0.0,23.93
ITEM-29E44EAF,ORD-AD730D91,PROD-2A10FCA1,1,20.98,0.0,20.98
ITEM-F51E2740,ORD-AD730D91,PROD-8A435E17,4,13.21,0.0,52.84
ITEM-9DB4CBC5,ORD-7E27811C,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-777BBBA4,ORD-7E27811C,PROD-E306E605,3,1335.92,0.0,4007.76
ITEM-7FAB03FA,ORD-F056121A,PROD-BDE1F7B5,2,16.76,0.0,33.52
ITEM-2DA4AA1D,ORD-F056121A,PROD-67981196,3,193.88,0.0,581.64
ITEM-1A0F4CED,ORD-F056121A,PROD-1269D229,1,72.09,25,54.07
ITEM-FABA338A,ORD-6B5B7F7B,PROD-4DD9F3C9,2,62.47,10,112.45
ITEM-526EC6B0,ORD-6B5B7F7B,PROD-1C17590D,2,47.28,0.0,94.56
ITEM-AB74B8F4,ORD-6B5B7F7B,PROD-ADD3CCE8,1,140.55,0.0,140.55
ITEM-666CC7F6,ORD-6B5B7F7B,PROD-0BBDB7EA,2,497.9,0.0,995.8
ITEM-C2555D4D,ORD-6B5B7F7B,PROD-3C3FC714,3,9.31,0.0,27.93
ITEM-1B20CEED,ORD-189AECE9,PROD-0431A4BE,1,446.81,0.0,446.81
ITEM-DAF569D8,ORD-518602C4,PROD-F10DFED1,4,92.53,0.0,370.12
ITEM-DCE082B5,ORD-149E5DBD,PROD-B2C4B6DA,1,56.21,0.0,56.21
ITEM-1D51B532,ORD-2560AF09,PROD-2A10FCA1,1,20.98,0.0,20.98
ITEM-681EAC84,ORD-2560AF09,PROD-78F57A58,1,67.3,0.0,67.3
ITEM-717DDFFD,ORD-2560AF09,PROD-A5AD4138,2,170.39,15,289.66
ITEM-40D48534,ORD-2560AF09,PROD-2B692296,1,57.08,5,54.23
ITEM-865B8A5B,ORD-E7EF93BE,PROD-2D3C47A3,2,290.63,0.0,581.26
ITEM-1D96D5EB,ORD-E7EF93BE,PROD-B182DE7D,2,96.49,0.0,192.98
ITEM-1CDE3FBA,ORD-66EE65F9,PROD-78A11418,1,23.93,0.0,23.93
ITEM-2B7E1691,ORD-66EE65F9,PROD-9190BD15,3,247.74,0.0,743.22
ITEM-09C9A828,ORD-66EE65F9,PROD-7F8B4606,2,555.62,5,1055.68
ITEM-A5EEEED4,ORD-FAF60EA7,PROD-38D3278C,1,1451.92,5,1379.32
ITEM-D478F9E2,ORD-D91390D6,PROD-1C17590D,5,47.28,0.0,236.4
ITEM-D7642961,ORD-D91390D6,PROD-A5AD4138,1,170.39,5,161.87
ITEM-3C7CD201,ORD-72113481,PROD-A957BF8B,3,709.97,0.0,2129.91
ITEM-019FDD66,ORD-B8F01630,PROD-EF018219,1,239.56,0.0,239.56
ITEM-70FDF94D,ORD-B2019E8F,PROD-EF45688B,1,67.7,5,64.31
ITEM-3D7DE8BF,ORD-B2019E8F,PROD-C9C066B8,1,187.53,0.0,187.53
ITEM-1BF44080,ORD-FD9453E7,PROD-9A3C6EF2,1,1198.51,10,1078.66
ITEM-3F1C2827,ORD-FD9453E7,PROD-823FA26B,3,280.96,0.0,842.88
ITEM-44B9F8C6,ORD-D0DC422C,PROD-59E74AC3,2,59.14,5,112.37
ITEM-C6BB70F3,ORD-30287927,PROD-D14AB91D,2,529.14,0.0,1058.28
ITEM-71010289,ORD-47FEFCDA,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-9170FC34,ORD-47FEFCDA,PROD-CF197926,5,111.28,10,500.76
ITEM-A9AFB647,ORD-47FEFCDA,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-D9DF11BB,ORD-FD627BEF,PROD-67981196,2,193.88,0.0,387.76
ITEM-E2F90708,ORD-FD627BEF,PROD-F0A79D30,1,103.31,20,82.65
ITEM-D92F1B21,ORD-ABAD007F,PROD-17AAC98F,4,44.5,0.0,178.0
ITEM-0FF820EF,ORD-EAC53981,PROD-E306E605,3,1335.92,0.0,4007.76
ITEM-3D886DC9,ORD-A0436972,PROD-7F8AAD4F,1,277.19,15,235.61
ITEM-7A06774F,ORD-A0436972,PROD-781224A5,1,48.32,0.0,48.32
ITEM-F5CBC353,ORD-E7BF68AC,PROD-F010BA2F,1,1391.25,10,1252.12
ITEM-38D4AEC6,ORD-E7BF68AC,PROD-A5AD4138,2,170.39,0.0,340.78
ITEM-A5E03FE7,ORD-A2C7890C,PROD-D6FAEAEA,2,668.63,0.0,1337.26
ITEM-564DF56D,ORD-A2C7890C,PROD-1523B41C,2,44.38,0.0,88.76
ITEM-AC3AB209,ORD-A2C7890C,PROD-084C7CF4,3,152.11,20,365.06
ITEM-9D146C82,ORD-A9AA8903,PROD-1523B41C,4,44.38,0.0,177.52
ITEM-89EBD566,ORD-A9AA8903,PROD-22F90F19,1,1583.32,5,1504.15
ITEM-AA3129EA,ORD-A9AA8903,PROD-8FCC0F14,1,840.6,0.0,840.6
ITEM-A1DB4F6F,ORD-A9AA8903,PROD-F1C4B800,1,125.2,0.0,125.2
ITEM-2B9C9954,ORD-39EB057C,PROD-CCC8BB44,1,964.89,20,771.91
ITEM-E1344D82,ORD-39EB057C,PROD-22F90F19,1,1583.32,0.0,1583.32
ITEM-122861A3,ORD-B8893E57,PROD-97FDA2F9,2,205.78,0.0,411.56
ITEM-12414BD1,ORD-F26BE5E6,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-4A1C9ED2,ORD-F26BE5E6,PROD-B04A64B5,1,94.34,0.0,94.34
ITEM-F9653FBC,ORD-07F8819D,PROD-77A3CC06,1,225.49,0.0,225.49
ITEM-5710932E,ORD-07F8819D,PROD-E84D44D3,1,322.52,0.0,322.52
ITEM-E7D7B212,ORD-07F8819D,PROD-4FA91F9F,2,438.42,15,745.31
ITEM-C681AF00,ORD-7A7C25CC,PROD-C9395F2B,2,69.45,5,131.96
ITEM-AE1CDA7D,ORD-7A7C25CC,PROD-E47C1127,3,17.16,0.0,51.48
ITEM-644A928F,ORD-1431EB69,PROD-2D3C47A3,2,290.63,20,465.01
ITEM-73F75A3C,ORD-1431EB69,PROD-22F90F19,1,1583.32,0.0,1583.32
ITEM-9F827D60,ORD-1431EB69,PROD-CF197926,1,111.28,15,94.59
ITEM-5857744A,ORD-1431EB69,PROD-BB6E77BC,2,475.98,0.0,951.96
ITEM-9F1C2648,ORD-97E9A7D1,PROD-2E29F89D,2,28.15,0.0,56.3
ITEM-952ACB5E,ORD-97E9A7D1,PROD-88D1702C,2,25.59,0.0,51.18
ITEM-02E22207,ORD-97E9A7D1,PROD-CF197926,1,111.28,0.0,111.28
ITEM-CE9586EE,ORD-97E9A7D1,PROD-F2FDE149,1,148.48,0.0,148.48
ITEM-438BE5A7,ORD-97E9A7D1,PROD-B2780D70,3,90.93,0.0,272.79
ITEM-2CA5405F,ORD-B6C2DF9E,PROD-7F8AAD4F,2,277.19,0.0,554.38
ITEM-A521FBC2,ORD-D83A19F6,PROD-B664C69B,1,21.83,0.0,21.83
ITEM-D5B8B2AA,ORD-D83A19F6,PROD-66A60E75,2,31.46,0.0,62.92
ITEM-D9F4E4D1,ORD-D83A19F6,PROD-17AAC98F,1,44.5,0.0,44.5
ITEM-57A03E98,ORD-170ABAC5,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-52D63BBA,ORD-170ABAC5,PROD-D14AB91D,3,529.14,0.0,1587.42
ITEM-8C9CC03F,ORD-170ABAC5,PROD-F010BA2F,1,1391.25,0.0,1391.25
ITEM-0DF9FD81,ORD-07CCDE36,PROD-347ABD3E,2,23.45,0.0,46.9
ITEM-A32D06F3,ORD-28AFD20F,PROD-1269D229,2,72.09,0.0,144.18
ITEM-2C525204,ORD-28AFD20F,PROD-F54E29A3,1,1252.78,0.0,1252.78
ITEM-407B00D5,ORD-28AFD20F,PROD-F1C4B800,3,125.2,15,319.26
ITEM-DF1FFA23,ORD-152DDDE9,PROD-67981196,1,193.88,0.0,193.88
ITEM-2F5E4CB8,ORD-152DDDE9,PROD-1269D229,1,72.09,0.0,72.09
ITEM-7168EF33,ORD-2036B22B,PROD-0C9333CF,4,494.94,0.0,1979.76
ITEM-1F89A690,ORD-2036B22B,PROD-B182DE7D,1,96.49,0.0,96.49
ITEM-F710BB3D,ORD-2D437011,PROD-7950F8D2,2,398.64,0.0,797.28
ITEM-A3F08F16,ORD-A05FC204,PROD-7F8AAD4F,1,277.19,5,263.33
ITEM-2B875929,ORD-76EA9435,PROD-97FDA2F9,1,205.78,0.0,205.78
ITEM-1AA9E974,ORD-76EA9435,PROD-29E2831C,1,1170.09,0.0,1170.09
ITEM-457DA0C7,ORD-76EA9435,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-1183E2EB,ORD-76EA9435,PROD-1523B41C,2,44.38,0.0,88.76
ITEM-7A25CE2A,ORD-76EA9435,PROD-4FA91F9F,1,438.42,0.0,438.42
ITEM-9B152892,ORD-C2EAE375,PROD-3C3FC714,3,9.31,0.0,27.93
ITEM-E79CBC02,ORD-A63CB776,PROD-E0627114,3,51.32,0.0,153.96
ITEM-C9FE71F7,ORD-A63CB776,PROD-2D3C47A3,3,290.63,0.0,871.89
ITEM-F8A4E855,ORD-A63CB776,PROD-0431A4BE,3,446.81,0.0,1340.43
ITEM-FF58FB5E,ORD-A63CB776,PROD-1F6FDF64,1,126.58,0.0,126.58
ITEM-ABF89E7E,ORD-1B48FF89,PROD-B2780D70,3,90.93,0.0,272.79
ITEM-76FCC81A,ORD-8A188172,PROD-F0A79D30,1,103.31,20,82.65
ITEM-8AA4ABAC,ORD-8A188172,PROD-4DD9F3C9,1,62.47,10,56.22
ITEM-34403C39,ORD-1EFA3A56,PROD-F388FC8C,1,87.54,0.0,87.54
ITEM-7B792216,ORD-1EFA3A56,PROD-B182DE7D,2,96.49,0.0,192.98
ITEM-72AEB6EE,ORD-CE67718A,PROD-B04A64B5,2,94.34,0.0,188.68
ITEM-A3E2412D,ORD-CE67718A,PROD-EF45688B,1,67.7,0.0,67.7
ITEM-40D3DFAC,ORD-CE67718A,PROD-F2FDE149,2,148.48,25,222.72
ITEM-2C9C8FD6,ORD-CE67718A,PROD-7C426997,2,68.0,0.0,136.0
ITEM-45A6F498,ORD-98805C07,PROD-8A15D5AE,1,888.01,0.0,888.01
ITEM-8258A36C,ORD-98805C07,PROD-CF197926,3,111.28,0.0,333.84
ITEM-7262978C,ORD-98805C07,PROD-BB6E77BC,2,475.98,0.0,951.96
ITEM-76851900,ORD-38D5FD8D,PROD-F10DFED1,1,92.53,0.0,92.53
ITEM-218A2695,ORD-38D5FD8D,PROD-2B692296,2,57.08,0.0,114.16
ITEM-7C68F1F7,ORD-38D5FD8D,PROD-A98B1D92,2,102.3,0.0,204.6
ITEM-C38A3B28,ORD-6710D3BB,PROD-B182DE7D,1,96.49,0.0,96.49
ITEM-DFCE4409,ORD-6710D3BB,PROD-29E2831C,3,1170.09,0.0,3510.27
ITEM-1287DBFC,ORD-DBBA7290,PROD-B182DE7D,1,96.49,0.0,96.49
ITEM-D25F3342,ORD-DBBA7290,PROD-78F57A58,1,67.3,10,60.57
ITEM-D7237BD9,ORD-BB1194CF,PROD-8A435E17,2,13.21,0.0,26.42
ITEM-79A3D71D,ORD-BB1194CF,PROD-3C3FC714,4,9.31,0.0,37.24
ITEM-B9028594,ORD-4998E726,PROD-F010BA2F,1,1391.25,25,1043.44
ITEM-244C8A04,ORD-4998E726,PROD-1F6FDF64,2,126.58,0.0,253.16
ITEM-D4F8BE22,ORD-EF968DD6,PROD-F0A79D30,3,103.31,0.0,309.93
ITEM-ED177D82,ORD-EF968DD6,PROD-FF175AE2,2,213.32,20,341.31
ITEM-EF1814DC,ORD-EF968DD6,PROD-AB53D36E,2,84.35,0.0,168.7
ITEM-078F95DF,ORD-4F32FCD9,PROD-B182DE7D,1,96.49,0.0,96.49
ITEM-DD8EFA3D,ORD-51776A78,PROD-0BBDB7EA,1,497.9,15,423.21
ITEM-84E8C794,ORD-51776A78,PROD-2D3C47A3,1,290.63,0.0,290.63
ITEM-44EB03A2,ORD-C48D77DE,PROD-B2C4B6DA,1,56.21,0.0,56.21
ITEM-8A4065D9,ORD-C48D77DE,PROD-B3F77380,1,16.42,0.0,16.42
ITEM-C38DF724,ORD-C8E8BEEF,PROD-C9395F2B,3,69.45,0.0,208.35
ITEM-B59ECA53,ORD-C8E8BEEF,PROD-EF45688B,3,67.7,0.0,203.1
ITEM-588C1683,ORD-DB78068C,PROD-B182DE7D,1,96.49,0.0,96.49
ITEM-97F25A13,ORD-DB78068C,PROD-E0627114,3,51.32,20,123.17
ITEM-88CE54B4,ORD-31374F38,PROD-ADD3CCE8,1,140.55,0.0,140.55
ITEM-B48E10FB,ORD-31374F38,PROD-A767940F,4,20.09,0.0,80.36
ITEM-221C8D86,ORD-E5FD58A0,PROD-7F8AAD4F,5,277.19,0.0,1385.95
ITEM-4796AA0D,ORD-250BB54D,PROD-A957BF8B,4,709.97,5,2697.89
ITEM-3D382B37,ORD-250BB54D,PROD-66A60E75,1,31.46,10,28.31
ITEM-629CCA23,ORD-250BB54D,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-06732CC9,ORD-250BB54D,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-FE44B9C2,ORD-FAB47B77,PROD-084C7CF4,4,152.11,0.0,608.44
ITEM-DF3356BB,ORD-FAB47B77,PROD-E47C1127,2,17.16,25,25.74
ITEM-47BACDC3,ORD-FAB47B77,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-63F8B12E,ORD-0A2DEFD5,PROD-EA0B207A,2,64.99,25,97.48
ITEM-8364A076,ORD-0A2DEFD5,PROD-E0627114,3,51.32,0.0,153.96
ITEM-3F87B631,ORD-0A2DEFD5,PROD-78F57A58,1,67.3,0.0,67.3
ITEM-FD228C25,ORD-0A2DEFD5,PROD-AB53D36E,3,84.35,0.0,253.05
ITEM-01F930DF,ORD-8445FAFC,PROD-C82F1F58,2,592.19,0.0,1184.38
ITEM-0BC64D12,ORD-8445FAFC,PROD-7F8B4606,1,555.62,0.0,555.62
ITEM-A7787708,ORD-8445FAFC,PROD-EF018219,4,239.56,15,814.5
ITEM-0B5AB1C3,ORD-61C9961D,PROD-397C46BB,1,20.44,0.0,20.44
ITEM-E2C3609C,ORD-FF779319,PROD-85FFB6E9,5,56.04,20,224.16
ITEM-755D5962,ORD-FF779319,PROD-E84D44D3,2,322.52,25,483.78
ITEM-2E3CFCB6,ORD-FF779319,PROD-A767940F,3,20.09,0.0,60.27
ITEM-8DD72DAD,ORD-FF779319,PROD-88D1702C,1,25.59,0.0,25.59
ITEM-9D30A7CD,ORD-A02D6F50,PROD-EA0B207A,1,64.99,0.0,64.99
ITEM-C0DAC771,ORD-A02D6F50,PROD-DB1E4648,2,68.06,0.0,136.12
ITEM-52BC2B5C,ORD-57A6C590,PROD-7C426997,2,68.0,0.0,136.0
ITEM-502E7327,ORD-57A6C590,PROD-1E5E1765,5,82.04,0.0,410.2
ITEM-32099052,ORD-7DAFAC92,PROD-0431A4BE,3,446.81,0.0,1340.43
ITEM-D2431E1F,ORD-7DAFAC92,PROD-E17CC68E,3,18.26,25,41.09
ITEM-7C10B4F2,ORD-8A53F5FF,PROD-E17CC68E,3,18.26,5,52.04
ITEM-C2AC4335,ORD-8A53F5FF,PROD-1269D229,1,72.09,5,68.49
ITEM-A9FA0688,ORD-8A53F5FF,PROD-7C426997,3,68.0,0.0,204.0
ITEM-6FBC384E,ORD-8A53F5FF,PROD-D6FAEAEA,2,668.63,0.0,1337.26
ITEM-F6CF760F,ORD-8A53F5FF,PROD-4104AA70,4,75.09,0.0,300.36
ITEM-6504C579,ORD-A9108B95,PROD-E47C1127,1,17.16,0.0,17.16
ITEM-DF2314AC,ORD-A9108B95,PROD-2987CBBD,1,12.34,25,9.25
ITEM-1F59CD0C,ORD-A9108B95,PROD-7950F8D2,2,398.64,0.0,797.28
ITEM-3E4896CC,ORD-5256A149,PROD-CF197926,1,111.28,20,89.02
ITEM-9D0AE7F3,ORD-F6D8AFA9,PROD-77A3CC06,4,225.49,25,676.47
ITEM-1C29894E,ORD-F6D8AFA9,PROD-1C17590D,1,47.28,0.0,47.28
ITEM-2FEDB54A,ORD-F6D8AFA9,PROD-7F2B92E1,1,77.24,0.0,77.24
ITEM-47B99673,ORD-F6D8AFA9,PROD-0431A4BE,1,446.81,0.0,446.81
ITEM-0216A977,ORD-F6D8AFA9,PROD-CF197926,1,111.28,0.0,111.28
ITEM-1CE35BE4,ORD-2FBADD1A,PROD-0BBDB7EA,1,497.9,0.0,497.9
ITEM-6B96047D,ORD-2FBADD1A,PROD-1269D229,1,72.09,0.0,72.09
ITEM-A72BB942,ORD-2FBADD1A,PROD-B2780D70,1,90.93,10,81.84
ITEM-BEB9C517,ORD-0158594A,PROD-1C17590D,1,47.28,25,35.46
ITEM-ED197B78,ORD-0158594A,PROD-0B8CB446,2,150.81,0.0,301.62
ITEM-958BEA26,ORD-BDB3634C,PROD-8594B902,1,212.65,0.0,212.65
ITEM-6100B1EC,ORD-4FA2E269,PROD-4104AA70,3,75.09,5,214.01
ITEM-E804942E,ORD-4FA2E269,PROD-97FDA2F9,2,205.78,0.0,411.56
ITEM-F06FCCE1,ORD-4FA2E269,PROD-5F07BD72,2,19.25,0.0,38.5
ITEM-25D053BE,ORD-C5DDD862,PROD-F54E29A3,1,1252.78,0.0,1252.78
ITEM-35D5BE98,ORD-C5DDD862,PROD-2987CBBD,3,12.34,25,27.76
ITEM-C78CD446,ORD-C5DDD862,PROD-0431A4BE,1,446.81,20,357.45
ITEM-23C1F514,ORD-80B3580C,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-71C1FDC3,ORD-80B3580C,PROD-78F57A58,3,67.3,0.0,201.9
ITEM-24CFB27B,ORD-20DA46EE,PROD-A5464934,2,740.63,0.0,1481.26
ITEM-A9D62279,ORD-20DA46EE,PROD-4104AA70,1,75.09,15,63.83
ITEM-33707FA8,ORD-AB0A9A5C,PROD-1C17590D,3,47.28,0.0,141.84
ITEM-96AA45A2,ORD-AB0A9A5C,PROD-1523B41C,1,44.38,0.0,44.38
