order_id,customer_id,order_date,status,payment_method,subtotal,tax_amount,shipping_amount,discount_amount,total_amount,currency,shipping_country,shipping_city
ORD-FE825FBF,CUST-CE808082,2024-06-05T00:00:00,delivered,cash_on_delivery,216.27,45.42,0.0,10.81,250.88,EUR,NL,León
ORD-6C3F33B0,CUST-7F4ADA4F,2024-09-28T00:00:00,delivered,credit_card,41.96,7.97,9.37,0.0,59.3,EUR,FR,Suttonborough
ORD-86F3FE65,CUST-D9C2E36A,2023-07-18T00:00:00,delivered,cash_on_delivery,503.15,95.6,0.0,25.16,573.59,EUR,FR,Kitzingen
ORD-AFF3EB24,CUST-E0EDB8D6,2024-01-13T00:00:00,delivered,paypal,534.9,112.33,0.0,26.75,620.48,EUR,BE,Lawrenceborough
ORD-3E8DA539,CUST-61AF4974,2024-02-17T00:00:00,delivered,cash_on_delivery,239.53,45.51,0.0,11.98,273.06,EUR,DE,Częstochowa
ORD-CCF5B17E,CUST-B4599354,2024-09-06T00:00:00,delivered,paypal,612.78,116.43,0.0,30.64,698.57,EUR,FR,Moordrecht
ORD-148B9BF2,CUST-630697C1,2023-01-22T00:00:00,delivered,bank_transfer,4228.37,803.39,0.0,211.42,4820.34,EUR,DE,Croviana
ORD-2CE2BACE,CUST-98ACDDEA,2024-12-22T00:00:00,delivered,debit_card,42.04,7.99,5.85,0.0,55.88,EUR,FR,Steinfurt
ORD-E5D2F62F,CUST-61D8EBFA,2023-11-30T00:00:00,delivered,cash_on_delivery,253.05,48.08,0.0,12.65,288.48,EUR,FR,Fürstenfeldbruck
ORD-78F467AE,CUST-F304AE45,2023-01-04T00:00:00,delivered,bank_transfer,9420.32,1789.86,0.0,471.02,10739.16,EUR,GB,Palencia
ORD-3E75914F,CUST-3F5238D2,2023-05-31T00:00:00,delivered,bank_transfer,3780.36,718.27,0.0,189.02,4309.61,EUR,DE,Berchtesgaden
ORD-DFF7DF0A,CUST-60396C41,2023-01-16T00:00:00,delivered,cash_on_delivery,50.28,9.55,0.0,0.0,59.83,EUR,DE,Saint Michellenec
ORD-2C8EED0A,CUST-341CD980,2023-05-04T00:00:00,delivered,paypal,125.2,23.79,0.0,0.0,148.99,EUR,DE,Mettmann
ORD-B73FB269,CUST-CA0BE3A0,2024-10-03T00:00:00,delivered,bank_transfer,17.59,3.34,6.6,0.0,27.53,EUR,FR,Katietown
ORD-805E4DDC,CUST-86A092DD,2023-12-06T00:00:00,delivered,credit_card,17.16,3.26,8.93,0.0,29.35,EUR,GB,Hewittfort
ORD-F1B17A32,CUST-5F4B0AB4,2024-01-20T00:00:00,delivered,credit_card,110.48,20.99,0.0,0.0,131.47,EUR,FR,Vasseur-sur-Robert
ORD-8F9480CF,CUST-3CB47E2C,2023-07-01T00:00:00,delivered,credit_card,5221.21,992.03,0.0,261.06,5952.18,EUR,FR,Montefegatesi
ORD-C7AB40CE,CUST-D9C2E36A,2023-05-24T00:00:00,delivered,bank_transfer,1415.81,269.0,0.0,70.79,1614.02,EUR,FR,Kitzingen
ORD-6184170C,CUST-A8CE855D,2023-06-14T00:00:00,cancelled,cash_on_delivery,28.15,5.35,7.13,0.0,40.63,EUR,FR,Keithtown
ORD-1A210D50,CUST-2C5C6332,2023-07-23T00:00:00,delivered,debit_card,2148.45,451.17,0.0,107.42,2492.2,EUR,NL,Treschietto
ORD-364CCA72,CUST-96EE0147,2024-09-09T00:00:00,delivered,paypal,290.63,55.22,0.0,14.53,331.32,EUR,ES,Chorzów
ORD-216A0C69,CUST-5AF86105,2024-07-13T00:00:00,delivered,paypal,16.42,3.45,7.26,0.0,27.13,EUR,NL,Calau
ORD-C0E2F372,CUST-6EE992F2,2023-11-22T00:00:00,delivered,paypal,5324.31,1011.62,0.0,266.22,6069.71,EUR,FR,Schwäbisch Hall
ORD-73EF565D,CUST-30DCE2FE,2024-04-07T00:00:00,delivered,bank_transfer,175.08,36.77,0.0,0.0,211.85,EUR,NL,West Robert
ORD-6311310B,CUST-5AF86105,2024-11-14T00:00:00,delivered,cash_on_delivery,2903.84,609.81,0.0,145.19,3368.46,EUR,NL,Calau
ORD-5991F2B7,CUST-5D730253,2023-04-15T00:00:00,delivered,cash_on_delivery,5430.63,1031.82,0.0,271.53,6190.92,EUR,PT,Siemianowice Śląskie
ORD-141CA3E5,CUST-4CF62293,2024-06-11T00:00:00,delivered,bank_transfer,1583.32,300.83,0.0,79.17,1804.98,EUR,FR,Ebersberg
ORD-0E908315,CUST-740B77E2,2024-05-19T00:00:00,delivered,bank_transfer,1178.92,223.99,0.0,58.95,1343.96,EUR,DE,Sarnano
ORD-9F5BCD6A,CUST-7F4ADA4F,2023-01-16T00:00:00,delivered,paypal,772.01,146.68,0.0,38.6,880.09,EUR,FR,Suttonborough
ORD-84E1C16E,CUST-0EC650D1,2024-07-06T00:00:00,delivered,debit_card,1430.23,271.74,0.0,71.51,1630.46,EUR,DE,Amandamouth
ORD-57800280,CUST-376072C1,2024-04-12T00:00:00,cancelled,cash_on_delivery,367.86,69.89,0.0,18.39,419.36,EUR,FR,East Charleston
ORD-972FFB1D,CUST-19FD5AE1,2023-12-10T00:00:00,delivered,cash_on_delivery,1029.17,195.54,0.0,51.46,1173.25,EUR,FR,La Rioja
ORD-87029D95,CUST-799F992F,2023-03-28T00:00:00,delivered,debit_card,96.49,18.33,0.0,0.0,114.82,EUR,GB,Segovia
ORD-92D2B2B5,CUST-9285ADA3,2024-02-16T00:00:00,delivered,cash_on_delivery,1559.15,296.24,0.0,77.96,1777.43,EUR,PT,Merseburg
ORD-FCA22E86,CUST-ABB222B0,2024-11-10T00:00:00,delivered,debit_card,714.12,135.68,0.0,35.71,814.09,EUR,FR,Overdinkel
ORD-087C129C,CUST-08AD803E,2023-11-24T00:00:00,delivered,bank_transfer,1720.61,326.92,0.0,86.03,1961.5,EUR,FR,Well L
ORD-A4872298,CUST-AEAFE555,2023-12-06T00:00:00,delivered,debit_card,324.56,68.16,0.0,16.23,376.49,EUR,BE,Pomarolo
ORD-0D0ECEA8,CUST-341CD980,2024-01-19T00:00:00,delivered,debit_card,754.33,143.32,0.0,37.72,859.93,EUR,DE,Mettmann
ORD-836E1A0F,CUST-E95A1BDA,2024-08-12T00:00:00,delivered,cash_on_delivery,100.44,19.08,0.0,0.0,119.52,EUR,ES,Gratsch
ORD-3A322E77,CUST-B81792A8,2024-02-19T00:00:00,delivered,paypal,7566.0,1437.54,0.0,378.3,8625.24,EUR,FR,Ceriano Laghetto
ORD-740E8F6B,CUST-B286BCD5,2023-06-25T00:00:00,delivered,bank_transfer,279.12,53.03,0.0,13.96,318.19,EUR,GB,San Giovanni Di Baiano
ORD-8138A8BE,CUST-1E5BDCF5,2024-07-26T00:00:00,delivered,cash_on_delivery,272.81,51.83,0.0,13.64,311.0,EUR,DE,Viersen
ORD-2B953717,CUST-F84C69F5,2023-04-26T00:00:00,delivered,credit_card,20.09,3.82,8.75,0.0,32.66,EUR,FR,Albacete
ORD-8F0FB48F,CUST-AF5331C9,2024-02-08T00:00:00,delivered,bank_transfer,298.31,56.68,0.0,14.92,340.07,EUR,ES,Georgeport
ORD-0ECCE4F6,CUST-969B770F,2023-04-10T00:00:00,delivered,cash_on_delivery,5457.19,1036.87,0.0,272.86,6221.2,EUR,ES,Badajoz
ORD-A269F736,CUST-A14092D9,2024-12-13T00:00:00,delivered,credit_card,231.72,44.03,0.0,11.59,264.16,EUR,ES,Rossborough
ORD-6DBD8CCD,CUST-678C69EF,2023-08-29T00:00:00,delivered,cash_on_delivery,4355.76,827.59,0.0,217.79,4965.56,EUR,AT,Starogard Gdański
ORD-5E2AE922,CUST-84C0122E,2024-03-14T00:00:00,cancelled,paypal,1056.44,200.72,0.0,52.82,1204.34,EUR,DE,Spoleto
ORD-58067C5F,CUST-341CD980,2024-08-25T00:00:00,delivered,credit_card,1872.95,355.86,0.0,93.65,2135.16,EUR,DE,Mettmann
ORD-5D5A2B37,CUST-42AC478D,2024-01-17T00:00:00,delivered,cash_on_delivery,6242.61,1186.1,0.0,312.13,7116.58,EUR,ES,Peine
ORD-DFD23E7D,CUST-DBDAA4EF,2024-03-11T00:00:00,delivered,cash_on_delivery,56.04,10.65,0.0,0.0,66.69,EUR,ES,South Denise
ORD-2790554B,CUST-77846E82,2024-09-26T00:00:00,delivered,paypal,1491.57,283.4,0.0,74.58,1700.39,EUR,FR,Eibergen
ORD-4902C4FA,CUST-5F4B0AB4,2024-06-22T00:00:00,delivered,cash_on_delivery,969.25,184.16,0.0,48.46,1104.95,EUR,FR,Vasseur-sur-Robert
ORD-BAA82608,CUST-A8C48AEC,2023-01-09T00:00:00,delivered,bank_transfer,106.58,20.25,0.0,0.0,126.83,EUR,FR,Callumside
ORD-3009DF7B,CUST-51609BB9,2024-11-12T00:00:00,delivered,cash_on_delivery,1193.63,226.79,0.0,59.68,1360.74,EUR,DE,Girona
ORD-86116749,CUST-3CB47E2C,2024-11-16T00:00:00,delivered,bank_transfer,208.56,39.63,0.0,10.43,237.76,EUR,FR,Montefegatesi
ORD-33293DEE,CUST-38D9A74B,2024-12-04T00:00:00,delivered,debit_card,844.52,160.46,0.0,42.23,962.75,EUR,IT,Azzone
ORD-5E4668D4,CUST-61AF4974,2023-04-14T00:00:00,delivered,debit_card,2558.04,486.03,0.0,127.9,2916.17,EUR,DE,Częstochowa
ORD-68E791AA,CUST-45435608,2024-12-20T00:00:00,delivered,paypal,634.02,120.46,0.0,31.7,722.78,EUR,GB,Edwardsmouth
ORD-A89AD935,CUST-34F95130,2024-08-07T00:00:00,delivered,cash_on_delivery,243.83,46.33,0.0,12.19,277.97,EUR,DE,Leiderdorp
ORD-7C63550A,CUST-5D730253,2024-08-07T00:00:00,delivered,cash_on_delivery,168.7,32.05,0.0,0.0,200.75,EUR,PT,Siemianowice Śląskie
ORD-58F8FC98,CUST-C93B5B9C,2023-04-26T00:00:00,delivered,credit_card,2086.15,396.37,0.0,104.31,2378.21,EUR,DE,Camusdan
ORD-EF9BD37C,CUST-4856ACE6,2023-12-08T00:00:00,delivered,cash_on_delivery,1168.44,222.0,0.0,58.42,1332.02,EUR,FR,Damianview
ORD-C5D27CA4,CUST-98ACDDEA,2023-02-11T00:00:00,delivered,cash_on_delivery,426.64,81.06,0.0,21.33,486.37,EUR,FR,Steinfurt
ORD-E7768674,CUST-38D9A74B,2023-03-10T00:00:00,delivered,cash_on_delivery,3285.46,624.24,0.0,164.27,3745.43,EUR,IT,Azzone
ORD-0426687C,CUST-6B85D0C3,2023-07-21T00:00:00,returned,credit_card,31.84,6.05,4.86,0.0,42.75,EUR,FR,Fleringen
ORD-2E163152,CUST-79B00ACD,2023-06-05T00:00:00,delivered,credit_card,150.91,28.67,0.0,0.0,179.58,EUR,FR,Port Melanieton
ORD-AD730D91,CUST-B34792B0,2023-02-02T00:00:00,delivered,debit_card,73.82,15.5,0.0,0.0,89.32,EUR,NL,Hohenmölsen
ORD-7E27811C,CUST-B286BCD5,2023-07-17T00:00:00,delivered,credit_card,4077.21,774.67,0.0,203.86,4648.02,EUR,GB,San Giovanni Di Baiano
ORD-F056121A,CUST-F304AE45,2023-06-30T00:00:00,delivered,paypal,669.23,127.15,0.0,33.46,762.92,EUR,GB,Palencia
ORD-6B5B7F7B,CUST-34F95130,2024-08-28T00:00:00,delivered,bank_transfer,1371.29,260.55,0.0,68.56,1563.28,EUR,DE,Leiderdorp
ORD-189AECE9,CUST-4956466C,2023-07-15T00:00:00,delivered,debit_card,446.81,93.83,0.0,22.34,518.3,EUR,NL,Lugo
ORD-518602C4,CUST-426466E2,2023-09-23T00:00:00,delivered,paypal,370.12,70.32,0.0,18.51,421.93,EUR,DE,Eberswalde
ORD-149E5DBD,CUST-C63D88CF,2023-08-25T00:00:00,delivered,credit_card,56.21,10.68,0.0,0.0,66.89,EUR,GB,Bolano
ORD-2560AF09,CUST-77846E82,2023-01-23T00:00:00,delivered,cash_on_delivery,432.17,82.11,0.0,21.61,492.67,EUR,FR,Eibergen
ORD-E7EF93BE,CUST-1B316C96,2024-05-23T00:00:00,delivered,paypal,774.24,147.11,0.0,38.71,882.64,EUR,DE,Ostróda
ORD-66EE65F9,CUST-CEE50DD6,2023-11-26T00:00:00,delivered,bank_transfer,1822.83,346.34,0.0,91.14,2078.03,EUR,GB,Marty
ORD-FAF60EA7,CUST-7AFC6B9D,2024-04-05T00:00:00,delivered,cash_on_delivery,1379.32,289.66,0.0,68.97,1600.01,EUR,NL,New Marilyn
ORD-D91390D6,CUST-79B00ACD,2024-11-17T00:00:00,delivered,bank_transfer,398.27,75.67,0.0,19.91,454.03,EUR,FR,Port Melanieton
ORD-72113481,CUST-AC39DB31,2023-02-25T00:00:00,delivered,cash_on_delivery,2129.91,404.68,0.0,106.5,2428.09,EUR,DE,West Kayleigh
ORD-B8F01630,CUST-36F79934,2023-11-04T00:00:00,delivered,debit_card,239.56,45.52,0.0,11.98,273.1,EUR,ES,Port Katherine
ORD-B2019E8F,CUST-969B770F,2024-11-23T00:00:00,delivered,debit_card,251.84,47.85,0.0,12.59,287.1,EUR,ES,Badajoz
ORD-FD9453E7,CUST-D4EB2B12,2024-03-26T00:00:00,delivered,bank_transfer,1921.54,403.52,0.0,96.08,2228.98,EUR,NL,Ostigliano
ORD-D0DC422C,CUST-98ACDDEA,2023-09-30T00:00:00,delivered,credit_card,112.37,21.35,0.0,0.0,133.72,EUR,FR,Steinfurt
ORD-30287927,CUST-77846E82,2024-05-12T00:00:00,delivered,debit_card,1058.28,201.07,0.0,52.91,1206.44,EUR,FR,Eibergen
ORD-47FEFCDA,CUST-3F5238D2,2023-03-11T00:00:00,delivered,cash_on_delivery,1188.64,225.84,0.0,59.43,1355.05,EUR,DE,Berchtesgaden
ORD-FD627BEF,CUST-77846E82,2023-11-01T00:00:00,delivered,cash_on_delivery,470.41,89.38,0.0,23.52,536.27,EUR,FR,Eibergen
ORD-ABAD007F,CUST-779D6204,2024-02-29T00:00:00,delivered,debit_card,178.0,33.82,0.0,0.0,211.82,EUR,DE,Martineau
ORD-EAC53981,CUST-F304AE45,2023-02-20T00:00:00,delivered,debit_card,4007.76,761.47,0.0,200.39,4568.84,EUR,GB,Palencia
ORD-A0436972,CUST-69058270,2024-11-16T00:00:00,delivered,debit_card,283.93,53.95,0.0,14.2,323.68,EUR,ES,Amyburgh
ORD-E7BF68AC,CUST-E89F349C,2023-02-22T00:00:00,delivered,paypal,1592.9,302.65,0.0,79.64,1815.91,EUR,DE,Września
ORD-A2C7890C,CUST-9285ADA3,2023-03-27T00:00:00,delivered,credit_card,1791.08,340.31,0.0,89.55,2041.84,EUR,PT,Merseburg
ORD-A9AA8903,CUST-82407059,2024-05-30T00:00:00,cancelled,debit_card,2647.47,503.02,0.0,132.37,3018.12,EUR,PL,Étienne
ORD-39EB057C,CUST-2B5100B0,2024-06-03T00:00:00,cancelled,debit_card,2355.23,494.6,0.0,117.76,2732.07,EUR,NL,Meppen
ORD-B8893E57,CUST-628BCEB1,2024-07-30T00:00:00,delivered,cash_on_delivery,411.56,78.2,0.0,20.58,469.18,EUR,GB,Vizcaya
ORD-F26BE5E6,CUST-5AB139D0,2024-08-27T00:00:00,delivered,bank_transfer,169.43,32.19,0.0,0.0,201.62,EUR,IT,Tczew
ORD-07F8819D,CUST-6EE992F2,2023-10-01T00:00:00,delivered,cash_on_delivery,1293.32,245.73,0.0,64.67,1474.38,EUR,FR,Schwäbisch Hall
ORD-7A7C25CC,CUST-0EC650D1,2024-01-22T00:00:00,delivered,paypal,183.44,34.85,0.0,0.0,218.29,EUR,DE,Amandamouth
ORD-1431EB69,CUST-1C2FD2D3,2024-01-28T00:00:00,delivered,bank_transfer,3094.88,588.03,0.0,154.74,3528.17,EUR,DE,Ávila
ORD-97E9A7D1,CUST-9285ADA3,2023-05-09T00:00:00,cancelled,cash_on_delivery,640.03,121.61,0.0,32.0,729.64,EUR,PT,Merseburg
ORD-B6C2DF9E,CUST-34F95130,2024-09-30T00:00:00,delivered,debit_card,554.38,105.33,0.0,27.72,631.99,EUR,DE,Leiderdorp
ORD-D83A19F6,CUST-E04B384D,2024-09-06T00:00:00,delivered,credit_card,129.25,24.56,0.0,0.0,153.81,EUR,DE,Meunier-sur-Chrétien
ORD-170ABAC5,CUST-8CB88A2F,2024-07-23T00:00:00,delivered,bank_transfer,2997.92,569.6,0.0,149.9,3417.62,EUR,IT,Wilsonview
ORD-07CCDE36,CUST-72BF3874,2023-12-17T00:00:00,delivered,credit_card,46.9,8.91,9.58,0.0,65.39,EUR,ES,Delaunaydan
ORD-28AFD20F,CUST-678C69EF,2024-12-17T00:00:00,delivered,credit_card,1716.22,326.08,0.0,85.81,1956.49,EUR,AT,Starogard Gdański
ORD-152DDDE9,CUST-FA725128,2024-11-13T00:00:00,delivered,cash_on_delivery,265.97,50.53,0.0,13.3,303.2,EUR,FR,Smithland
ORD-2036B22B,CUST-7D8A5179,2024-12-16T00:00:00,delivered,credit_card,2076.25,394.49,0.0,103.81,2366.93,EUR,FR,Woudenberg
ORD-2D437011,CUST-77846E82,2023-09-25T00:00:00,delivered,credit_card,797.28,151.48,0.0,39.86,908.9,EUR,FR,Eibergen
ORD-A05FC204,CUST-C5F0F01C,2024-12-04T00:00:00,delivered,debit_card,263.33,50.03,0.0,13.17,300.19,EUR,GB,Le Goff
ORD-76EA9435,CUST-45CAEF85,2024-12-22T00:00:00,delivered,cash_on_delivery,1996.74,379.38,0.0,99.84,2276.28,EUR,IT,Göttingen
ORD-C2EAE375,CUST-6EE992F2,2023-10-28T00:00:00,delivered,bank_transfer,27.93,5.31,6.58,0.0,39.82,EUR,FR,Schwäbisch Hall
ORD-A63CB776,CUST-CE808082,2023-09-26T00:00:00,delivered,cash_on_delivery,2492.86,523.5,0.0,124.64,2891.72,EUR,NL,León
ORD-1B48FF89,CUST-690767BA,2024-03-11T00:00:00,delivered,debit_card,272.79,51.83,0.0,13.64,310.98,EUR,DE,Imbert
ORD-8A188172,CUST-341CD980,2024-12-18T00:00:00,delivered,debit_card,138.87,26.39,0.0,0.0,165.26,EUR,DE,Mettmann
ORD-1EFA3A56,CUST-B4599354,2024-04-07T00:00:00,delivered,credit_card,280.52,53.3,0.0,14.03,319.79,EUR,FR,Moordrecht
ORD-CE67718A,CUST-4956466C,2024-12-27T00:00:00,shipped,bank_transfer,615.1,129.17,0.0,30.76,713.51,EUR,NL,Lugo
ORD-98805C07,CUST-76739015,2023-12-20T00:00:00,delivered,debit_card,2173.81,413.02,0.0,108.69,2478.14,EUR,FR,Słupsk
ORD-38D5FD8D,CUST-61AF4974,2023-02-24T00:00:00,delivered,paypal,411.29,78.15,0.0,20.56,468.88,EUR,DE,Częstochowa
ORD-6710D3BB,CUST-2F046271,2023-06-22T00:00:00,delivered,paypal,3606.76,757.42,0.0,180.34,4183.84,EUR,BE,Gaudin-les-Bains
ORD-DBBA7290,CUST-E04B384D,2023-10-02T00:00:00,delivered,credit_card,157.06,29.84,0.0,0.0,186.9,EUR,DE,Meunier-sur-Chrétien
ORD-BB1194CF,CUST-2C5C6332,2023-06-07T00:00:00,delivered,credit_card,63.66,13.37,0.0,0.0,77.03,EUR,NL,Treschietto
ORD-4998E726,CUST-3CB47E2C,2024-12-12T00:00:00,delivered,credit_card,1296.6,246.35,0.0,64.83,1478.12,EUR,FR,Montefegatesi
ORD-EF968DD6,CUST-F487C984,2023-01-13T00:00:00,delivered,debit_card,819.94,155.79,0.0,41.0,934.73,EUR,DE,Valladolid
ORD-4F32FCD9,CUST-9285ADA3,2024-11-30T00:00:00,delivered,credit_card,96.49,18.33,0.0,0.0,114.82,EUR,PT,Merseburg
ORD-51776A78,CUST-0679E0D2,2024-02-10T00:00:00,delivered,paypal,713.84,135.63,0.0,35.69,813.78,EUR,IT,Clusane
ORD-C48D77DE,CUST-CEE50DD6,2023-12-24T00:00:00,delivered,paypal,72.63,13.8,0.0,0.0,86.43,EUR,GB,Marty
ORD-C8E8BEEF,CUST-20BBCB82,2023-05-07T00:00:00,delivered,bank_transfer,411.45,78.18,0.0,20.57,469.06,EUR,ES,Postalesio
ORD-DB78068C,CUST-A6E88AA2,2024-06-10T00:00:00,delivered,debit_card,219.66,41.74,0.0,10.98,250.42,EUR,DE,Oconnellhaven
ORD-31374F38,CUST-0400BA80,2023-02-07T00:00:00,returned,debit_card,220.91,41.97,0.0,11.05,251.83,EUR,DE,Puławy
ORD-E5FD58A0,CUST-D4EB2B12,2024-06-17T00:00:00,delivered,bank_transfer,1385.95,291.05,0.0,69.3,1607.7,EUR,NL,Ostigliano
ORD-250BB54D,CUST-D4EB2B12,2024-08-03T00:00:00,delivered,bank_transfer,3469.92,728.68,0.0,173.5,4025.1,EUR,NL,Ostigliano
ORD-FAB47B77,CUST-A8C48AEC,2023-04-28T00:00:00,delivered,paypal,709.27,134.76,0.0,35.46,808.57,EUR,FR,Callumside
ORD-0A2DEFD5,CUST-51609BB9,2023-10-23T00:00:00,delivered,debit_card,571.79,108.64,0.0,28.59,651.84,EUR,DE,Girona
ORD-8445FAFC,CUST-42AC478D,2024-02-23T00:00:00,delivered,paypal,2554.5,485.36,0.0,127.73,2912.13,EUR,ES,Peine
ORD-61C9961D,CUST-5F9EE58B,2024-01-24T00:00:00,delivered,bank_transfer,20.44,3.88,9.37,0.0,33.69,EUR,PL,Bremervörde
ORD-FF779319,CUST-51609BB9,2023-03-17T00:00:00,delivered,credit_card,793.8,150.82,0.0,39.69,904.93,EUR,DE,Girona
ORD-A02D6F50,CUST-D0530A7B,2024-01-12T00:00:00,delivered,debit_card,201.11,38.21,0.0,10.06,229.26,EUR,DE,Toledo
ORD-57A6C590,CUST-38D9A74B,2023-01-16T00:00:00,delivered,bank_transfer,546.2,103.78,0.0,27.31,622.67,EUR,IT,Azzone
ORD-7DAFAC92,CUST-DA49B00B,2024-01-08T00:00:00,delivered,debit_card,1381.52,262.49,0.0,69.08,1574.93,EUR,GB,Sieradz
ORD-8A53F5FF,CUST-51609BB9,2023-05-16T00:00:00,delivered,paypal,1962.15,372.81,0.0,98.11,2236.85,EUR,DE,Girona
ORD-A9108B95,CUST-ABCD263E,2023-05-01T00:00:00,delivered,cash_on_delivery,823.69,156.5,0.0,41.18,939.01,EUR,ES,Terschuur
ORD-5256A149,CUST-51609BB9,2024-09-15T00:00:00,delivered,paypal,89.02,16.91,0.0,0.0,105.93,EUR,DE,Girona
ORD-F6D8AFA9,CUST-DA49B00B,2024-04-05T00:00:00,delivered,debit_card,1359.08,258.23,0.0,67.95,1549.36,EUR,GB,Sieradz
ORD-2FBADD1A,CUST-45435608,2024-05-23T00:00:00,delivered,paypal,651.83,123.85,0.0,32.59,743.09,EUR,GB,Edwardsmouth
ORD-0158594A,CUST-7F44DE98,2023-07-01T00:00:00,delivered,cash_on_delivery,337.08,64.05,0.0,16.85,384.28,EUR,DE,Vezza D'Oglio
ORD-BDB3634C,CUST-40779FBD,2023-09-26T00:00:00,delivered,cash_on_delivery,212.65,40.4,0.0,10.63,242.42,EUR,IT,Gazzola
ORD-4FA2E269,CUST-10FA54AE,2024-01-18T00:00:00,delivered,credit_card,664.07,126.17,0.0,33.2,757.04,EUR,GB,Prata Sannita
ORD-C5DDD862,CUST-7E124CAD,2023-03-30T00:00:00,delivered,credit_card,1637.99,311.22,0.0,81.9,1867.31,EUR,GB,Williamsstad
ORD-80B3580C,CUST-3ED678EF,2023-11-18T00:00:00,delivered,paypal,221.15,42.02,0.0,11.06,252.11,EUR,FR,Grenier-les-Bains
ORD-20DA46EE,CUST-0400BA80,2024-10-23T00:00:00,delivered,paypal,1545.09,293.57,0.0,77.25,1761.41,EUR,DE,Puławy
ORD-AB0A9A5C,CUST-48DF2113,2023-04-29T00:00:00,delivered,debit_card,4734.64,899.58,0.0,236.73,5397.49,EUR,PL,Ostrowiec Świętokrzyski
ORD-7AF401A9,CUST-630697C1,2023-08-07T00:00:00,delivered,credit_card,92.66,17.61,0.0,0.0,110.27,EUR,DE,Croviana
ORD-AB339165,CUST-0881C304,2024-07-12T00:00:00,delivered,cash_on_delivery,808.69,153.65,0.0,40.43,921.91,EUR,GB,West Andrea
ORD-1BFEDF50,CUST-3F5238D2,2023-11-07T00:00:00,delivered,debit_card,288.36,54.79,0.0,14.42,328.73,EUR,DE,Berchtesgaden
ORD-B60E8CC4,CUST-0EC650D1,2023-12-09T00:00:00,delivered,cash_on_delivery,1772.88,336.85,0.0,88.64,2021.09,EUR,DE,Amandamouth
ORD-ABD8107A,CUST-48DF2113,2023-11-29T00:00:00,delivered,credit_card,4666.94,886.72,0.0,233.35,5320.31,EUR,PL,Ostrowiec Świętokrzyski
ORD-CC77214C,CUST-F3D060A2,2024-02-02T00:00:00,returned,bank_transfer,177.42,33.71,0.0,0.0,211.13,EUR,DE,Mainburg
ORD-7D80563A,CUST-6EE992F2,2024-12-04T00:00:00,delivered,paypal,62.92,11.95,0.0,0.0,74.87,EUR,FR,Schwäbisch Hall
ORD-36C067BE,CUST-93ECE921,2024-12-16T00:00:00,delivered,paypal,7432.17,1412.11,0.0,371.61,8472.67,EUR,DE,Starogard Gdański
ORD-9F46B102,CUST-B34792B0,2023-12-07T00:00:00,delivered,cash_on_delivery,1319.87,277.17,0.0,65.99,1531.05,EUR,NL,Hohenmölsen
ORD-C32E7E0C,CUST-799F992F,2023-01-29T00:00:00,delivered,debit_card,193.88,36.84,0.0,0.0,230.72,EUR,GB,Segovia
ORD-C5A2DC5F,CUST-10FA54AE,2023-01-13T00:00:00,delivered,debit_card,150.81,28.65,0.0,0.0,179.46,EUR,GB,Prata Sannita
ORD-A1576665,CUST-F3D060A2,2024-09-18T00:00:00,delivered,credit_card,125.2,23.79,0.0,0.0,148.99,EUR,DE,Mainburg
ORD-0673EC30,CUST-5CDEA50C,2023-12-11T00:00:00,delivered,debit_card,125.2,23.79,0.0,0.0,148.99,EUR,IT,East Stuart
ORD-7662E543,CUST-2953BB77,2024-08-03T00:00:00,delivered,cash_on_delivery,592.19,112.52,0.0,29.61,675.1,EUR,IT,Bad Liebenwerda
ORD-EA7214D4,CUST-556E1171,2024-10-21T00:00:00,delivered,debit_card,3805.15,722.98,0.0,190.26,4337.87,EUR,FR,Jaymouth
ORD-37B4D01D,CUST-60396C41,2024-11-09T00:00:00,delivered,debit_card,77.0,14.63,0.0,0.0,91.63,EUR,DE,Saint Michellenec
ORD-FD35CEC6,CUST-376072C1,2024-05-17T00:00:00,delivered,debit_card,4657.81,884.98,0.0,232.89,5309.9,EUR,FR,East Charleston
ORD-FE7B7C89,CUST-EADEFAFC,2023-10-20T00:00:00,delivered,cash_on_delivery,1929.78,366.66,0.0,96.49,2199.95,EUR,DE,Moreau
ORD-39F5B135,CUST-D565CE8E,2023-11-13T00:00:00,delivered,cash_on_delivery,4242.46,806.07,0.0,212.12,4836.41,EUR,GB,Loënga
ORD-DA47DCB3,CUST-FA725128,2024-06-06T00:00:00,delivered,cash_on_delivery,1872.63,355.8,0.0,93.63,2134.8,EUR,FR,Smithland
ORD-778B848B,CUST-9285ADA3,2024-04-06T00:00:00,delivered,bank_transfer,2782.5,528.67,0.0,139.12,3172.05,EUR,PT,Merseburg
ORD-CDEC3A20,CUST-376072C1,2023-02-17T00:00:00,delivered,bank_transfer,4161.41,790.67,0.0,208.07,4744.01,EUR,FR,East Charleston
ORD-09964CFC,CUST-79382751,2024-12-12T00:00:00,delivered,bank_transfer,1136.23,238.61,0.0,56.81,1318.03,EUR,NL,South Christian
ORD-EAE2C3B1,CUST-61AF4974,2023-04-12T00:00:00,delivered,bank_transfer,2571.64,488.61,0.0,128.58,2931.67,EUR,DE,Częstochowa
ORD-68165E7C,CUST-703ABEE8,2024-01-10T00:00:00,delivered,bank_transfer,733.42,154.02,0.0,36.67,850.77,EUR,NL,Stevenside
